SA2_CODE21,SA2_NAME21,SA3_NAME21,SA4_NAME21,provider_type,is_metro,price_increase_pct,scenario_label,baseline_tier_abs,baseline_tier_rel,baseline_tier_order,burden_tier_abs,burden_tier_rel,median_hhd_inc_annual_adj,sim_annual_bill,sim_burden_ratio,sim_burden_pct,sim_tier_abs,sim_tier_order,tier_shift,tier_shifted
405021118,Goyder,Lower North,Barossa - Yorke - Mid North,SA Water,0,10.0,+10%,Moderate,Critical,3,Moderate,Critical,54481.0,1391.09,0.025533,2.5533,Moderate,3,0.0,0
405021119,Wakefield - Barunga West,Lower North,Barossa - Yorke - Mid North,SA Water,0,10.0,+10%,Moderate,High,3,Moderate,High,64878.0,1391.09,0.021442,2.1442,Moderate,3,0.0,0
405031120,Jamestown,Mid North,Barossa - Yorke - Mid North,SA Water,0,10.0,+10%,Low,High,4,Low,High,68027.0,1391.09,0.020449,2.0449,Moderate,3,1.0,1
405031121,Peterborough - Mount Remarkable,Mid North,Barossa - Yorke - Mid North,SA Water,0,10.0,+10%,Moderate,Critical,3,Moderate,Critical,55313.0,1391.09,0.025149,2.5149,Moderate,3,0.0,0
405031122,Port Pirie,Mid North,Barossa - Yorke - Mid North,SA Water,0,10.0,+10%,Moderate,Critical,3,Moderate,Critical,62026.0,1391.09,0.022428,2.2428,Moderate,3,0.0,0
405031123,Port Pirie Surrounds,Mid North,Barossa - Yorke - Mid North,SA Water,0,10.0,+10%,Low,High,4,Low,High,68027.0,1391.09,0.020449,2.0449,Moderate,3,1.0,1
405041124,Kadina,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,10.0,+10%,Low,High,4,Low,High,68621.0,1391.09,0.020272,2.0272,Moderate,3,1.0,1
405041125,Moonta,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,10.0,+10%,Moderate,Critical,3,Moderate,Critical,57333.0,1391.09,0.024263,2.4263,Moderate,3,0.0,0
405041126,Wallaroo,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,10.0,+10%,Moderate,Critical,3,Moderate,Critical,54422.0,1391.09,0.025561,2.5561,Moderate,3,0.0,0
405041127,Yorke Peninsula - North,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,10.0,+10%,Moderate,Critical,3,Moderate,Critical,59590.0,1391.09,0.023344,2.3344,Moderate,3,0.0,0
405041128,Yorke Peninsula - South,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,10.0,+10%,Moderate,Critical,3,Moderate,Critical,52936.0,1391.09,0.026279,2.6279,Moderate,3,0.0,0
406011129,Ceduna,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,83534.0,1391.09,0.016653,1.6653,Low,4,0.0,0
406011130,Eyre Peninsula,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,77711.0,1391.09,0.017901,1.7901,Low,4,0.0,0
406011131,Kimba - Cleve - Franklin Harbour,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,10.0,+10%,Low,High,4,Low,High,69869.0,1391.09,0.01991,1.991,Low,4,0.0,0
406011132,Le Hunte - Elliston,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,10.0,+10%,Low,High,4,Low,High,73374.0,1391.09,0.018959,1.8959,Low,4,0.0,0
406011133,Port Lincoln,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,77295.0,1391.09,0.017997,1.7997,Low,4,0.0,0
406011134,West Coast (SA),Eyre Peninsula and South West,South Australia - Outback,SA Water,0,10.0,+10%,Low,High,4,Low,High,68205.0,1391.09,0.020396,2.0396,Moderate,3,1.0,1
406011135,Western,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,77949.0,1391.09,0.017846,1.7846,Low,4,0.0,0
406011136,Whyalla,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,10.0,+10%,Low,High,4,Low,High,70582.0,1391.09,0.019709,1.9709,Low,4,0.0,0
406011137,Whyalla - North,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,10.0,+10%,Unknown,Unknown,5,Unknown,Unknown,,1391.09,,,Unknown,5,,0
406021138,APY Lands,Outback - North and East,South Australia - Outback,SA Water,0,10.0,+10%,Low,High,4,Low,High,75216.0,1391.09,0.018495,1.8495,Low,4,0.0,0
406021139,Coober Pedy,Outback - North and East,South Australia - Outback,Council,0,10.0,+10%,Unknown,Unknown,5,Unknown,Unknown,45391.0,,,,Unknown,5,,0
406021140,Quorn - Lake Gilles,Outback - North and East,South Australia - Outback,SA Water,0,10.0,+10%,Moderate,High,3,Moderate,High,62205.0,1391.09,0.022363,2.2363,Moderate,3,0.0,0
406021141,Outback,Outback - North and East,South Australia - Outback,SA Water,0,10.0,+10%,Low,High,4,Low,High,72126.0,1391.09,0.019287,1.9287,Low,4,0.0,0
406021142,Port Augusta,Outback - North and East,South Australia - Outback,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,75869.0,1391.09,0.018335,1.8335,Low,4,0.0,0
406021143,Roxby Downs,Outback - North and East,South Australia - Outback,SA Water,0,10.0,+10%,Low,Low,4,Low,Low,186554.0,1391.09,0.007457,0.7457,Low,4,0.0,0
407011144,Goolwa - Port Elliot,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,10.0,+10%,Moderate,Critical,3,Moderate,Critical,57630.0,1391.09,0.024138,2.4138,Moderate,3,0.0,0
407011145,Kangaroo Island,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,10.0,+10%,Moderate,High,3,Moderate,High,67017.0,1391.09,0.020757,2.0757,Moderate,3,0.0,0
407011146,Strathalbyn,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,75869.0,1391.09,0.018335,1.8335,Low,4,0.0,0
407011147,Strathalbyn Surrounds,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,87871.0,1391.09,0.015831,1.5831,Low,4,0.0,0
407011148,Victor Harbor,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,10.0,+10%,Moderate,Critical,3,Moderate,Critical,58046.0,1391.09,0.023965,2.3965,Moderate,3,0.0,0
407011149,Yankalilla,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,10.0,+10%,Moderate,High,3,Moderate,High,64284.0,1391.09,0.02164,2.164,Moderate,3,0.0,0
407021150,Grant,Limestone Coast,South Australia - South East,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,93990.0,1391.09,0.0148,1.48,Low,4,0.0,0
407021151,Kingston - Robe,Limestone Coast,South Australia - South East,SA Water,0,10.0,+10%,Low,High,4,Low,High,71295.0,1391.09,0.019512,1.9512,Low,4,0.0,0
407021152,Millicent,Limestone Coast,South Australia - South East,SA Water,0,10.0,+10%,Moderate,Critical,3,Moderate,Critical,58699.0,1391.09,0.023699,2.3699,Moderate,3,0.0,0
407021154,Naracoorte,Limestone Coast,South Australia - South East,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,81811.0,1391.09,0.017004,1.7004,Low,4,0.0,0
407021155,Naracoorte Surrounds,Limestone Coast,South Australia - South East,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,96961.0,1391.09,0.014347,1.4347,Low,4,0.0,0
407021156,Penola,Limestone Coast,South Australia - South East,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,78068.0,1391.09,0.017819,1.7819,Low,4,0.0,0
407021157,Tatiara,Limestone Coast,South Australia - South East,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,87336.0,1391.09,0.015928,1.5928,Low,4,0.0,0
407021158,Wattle Range,Limestone Coast,South Australia - South East,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,80266.0,1391.09,0.017331,1.7331,Low,4,0.0,0
407021173,Mount Gambier - East,Limestone Coast,South Australia - South East,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,80088.0,1391.09,0.01737,1.737,Low,4,0.0,0
407021174,Mount Gambier - West,Limestone Coast,South Australia - South East,SA Water,0,10.0,+10%,Low,High,4,Low,High,71889.0,1391.09,0.019351,1.9351,Low,4,0.0,0
407031159,Barmera,Murray and Mallee,South Australia - South East,SA Water,0,10.0,+10%,Low,High,4,Low,High,73968.0,1391.09,0.018807,1.8807,Low,4,0.0,0
407031160,Berri,Murray and Mallee,South Australia - South East,SA Water,0,10.0,+10%,Moderate,Critical,3,Moderate,Critical,61729.0,1391.09,0.022535,2.2535,Moderate,3,0.0,0
407031161,Karoonda - Lameroo,Murray and Mallee,South Australia - South East,SA Water,0,10.0,+10%,Low,High,4,Low,High,70641.0,1391.09,0.019692,1.9692,Low,4,0.0,0
407031162,Loxton,Murray and Mallee,South Australia - South East,SA Water,0,10.0,+10%,Low,High,4,Low,High,71770.0,1391.09,0.019383,1.9383,Low,4,0.0,0
407031163,Loxton Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,77236.0,1391.09,0.018011,1.8011,Low,4,0.0,0
407031164,Mannum,Murray and Mallee,South Australia - South East,SA Water,0,10.0,+10%,Moderate,Critical,3,Moderate,Critical,53530.0,1391.09,0.025987,2.5987,Moderate,3,0.0,0
407031165,Murray Bridge,Murray and Mallee,South Australia - South East,SA Water,0,10.0,+10%,Moderate,High,3,Moderate,High,63987.0,1391.09,0.02174,2.174,Moderate,3,0.0,0
407031166,Murray Bridge Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,76879.0,1391.09,0.018095,1.8095,Low,4,0.0,0
407031167,Renmark,Murray and Mallee,South Australia - South East,SA Water,0,10.0,+10%,Moderate,Critical,3,Moderate,Critical,60422.0,1391.09,0.023023,2.3023,Moderate,3,0.0,0
407031168,Renmark Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,10.0,+10%,Low,Moderate,4,Low,Moderate,86682.0,1391.09,0.016048,1.6048,Low,4,0.0,0
407031169,The Coorong,Murray and Mallee,South Australia - South East,SA Water,0,10.0,+10%,Moderate,High,3,Moderate,High,64462.0,1391.09,0.02158,2.158,Moderate,3,0.0,0
407031170,Waikerie,Murray and Mallee,South Australia - South East,SA Water,0,10.0,+10%,Moderate,Critical,3,Moderate,Critical,61016.0,1391.09,0.022799,2.2799,Moderate,3,0.0,0
497979799,Migratory - Offshore - Shipping (SA),Migratory - Offshore - Shipping (SA),Migratory - Offshore - Shipping (SA),SA Water,0,10.0,+10%,Unknown,Unknown,5,Unknown,Unknown,,1391.09,,,Unknown,5,,0
499999499,No usual address (SA),No usual address (SA),No usual address (SA),SA Water,0,10.0,+10%,Unknown,Unknown,5,Unknown,Unknown,,1391.09,,,Unknown,5,,0
401011001,Adelaide,Adelaide City,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,81098.0,1231.12,0.015181,1.5181,Low,4,0.0,0
401011002,North Adelaide,Adelaide City,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,110923.0,1231.12,0.011099,1.1099,Low,4,0.0,0
401021003,Adelaide Hills,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,113180.0,1231.12,0.010878,1.0878,Low,4,0.0,0
401021004,Aldgate - Stirling,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,136470.0,1231.12,0.009021,0.9021,Low,4,0.0,0
401021005,Hahndorf - Echunga,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,114428.0,1231.12,0.010759,1.0759,Low,4,0.0,0
401021006,Lobethal - Woodside,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,100466.0,1231.12,0.012254,1.2254,Low,4,0.0,0
401021007,Mount Barker,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,100882.0,1231.12,0.012204,1.2204,Low,4,0.0,0
401021008,Mount Barker Surrounds,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,105991.0,1231.12,0.011615,1.1615,Low,4,0.0,0
401021009,Nairne,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,105516.0,1231.12,0.011668,1.1668,Low,4,0.0,0
401021010,Uraidla - Summertown,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,129578.0,1231.12,0.009501,0.9501,Low,4,0.0,0
401031011,Burnside - Wattle Park,Burnside,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,123934.0,1231.12,0.009934,0.9934,Low,4,0.0,0
401031012,Beaumont - Glen Osmond,Burnside,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,138193.0,1231.12,0.008909,0.8909,Low,4,0.0,0
401031013,Toorak Gardens,Burnside,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,114606.0,1231.12,0.010742,1.0742,Low,4,0.0,0
401041014,Athelstone,Campbelltown (SA),Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,115319.0,1231.12,0.010676,1.0676,Low,4,0.0,0
401041015,Paradise - Newton,Campbelltown (SA),Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,84781.0,1231.12,0.014521,1.4521,Low,4,0.0,0
401041016,Rostrevor - Magill,Campbelltown (SA),Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,97674.0,1231.12,0.012604,1.2604,Low,4,0.0,0
401051017,Norwood (SA),Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,98208.0,1231.12,0.012536,1.2536,Low,4,0.0,0
401051018,Payneham - Felixstow,Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,87692.0,1231.12,0.014039,1.4039,Low,4,0.0,0
401051019,St Peters - Marden,Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,111636.0,1231.12,0.011028,1.1028,Low,4,0.0,0
401061020,Nailsworth - Broadview,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,116864.0,1231.12,0.010535,1.0535,Low,4,0.0,0
401061021,Prospect,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,119953.0,1231.12,0.010263,1.0263,Low,4,0.0,0
401061022,Walkerville,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,121914.0,1231.12,0.010098,1.0098,Low,4,0.0,0
401071023,Goodwood - Millswood,Unley,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,118884.0,1231.12,0.010356,1.0356,Low,4,0.0,0
401071024,Unley - Parkside,Unley,Adelaide - Central and Hills,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,118706.0,1231.12,0.010371,1.0371,Low,4,0.0,0
402011025,Gawler - North,Gawler - Two Wells,Adelaide - North,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,105160.0,1231.12,0.011707,1.1707,Low,4,0.0,0
402011026,Gawler - South,Gawler - Two Wells,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,79375.0,1231.12,0.01551,1.551,Low,4,0.0,0
402011027,Lewiston - Two Wells,Gawler - Two Wells,Adelaide - North,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,113358.0,1231.12,0.01086,1.086,Low,4,0.0,0
402021028,Craigmore - Blakeview,Playford,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,95060.0,1231.12,0.012951,1.2951,Low,4,0.0,0
402021029,Davoren Park,Playford,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,68978.0,1231.12,0.017848,1.7848,Low,4,0.0,0
402021030,Elizabeth,Playford,Adelaide - North,SA Water,1,15.0,+15%,Moderate,Critical,3,Moderate,Critical,49134.0,1231.12,0.025056,2.5056,Moderate,3,0.0,0
402021031,Elizabeth East,Playford,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,70582.0,1231.12,0.017442,1.7442,Low,4,0.0,0
402021032,Munno Para West - Angle Vale,Playford,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,98208.0,1231.12,0.012536,1.2536,Low,4,0.0,0
402021033,One Tree Hill,Playford,Adelaide - North,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,135282.0,1231.12,0.0091,0.91,Low,4,0.0,0
402021034,Smithfield - Elizabeth North,Playford,Adelaide - North,SA Water,1,15.0,+15%,Moderate,High,3,Moderate,High,55788.0,1231.12,0.022068,2.2068,Moderate,3,0.0,0
402021035,Virginia - Waterloo Corner,Playford,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,82405.0,1231.12,0.01494,1.494,Low,4,0.0,0
402031036,Enfield - Blair Athol,Port Adelaide - East,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,84841.0,1231.12,0.014511,1.4511,Low,4,0.0,0
402031038,Windsor Gardens,Port Adelaide - East,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,94762.0,1231.12,0.012992,1.2992,Low,4,0.0,0
402031175,Northgate - Northfield,Port Adelaide - East,Adelaide - North,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,104506.0,1231.12,0.01178,1.178,Low,4,0.0,0
402031176,Valley View - Gilles Plains,Port Adelaide - East,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,87277.0,1231.12,0.014106,1.4106,Low,4,0.0,0
402041039,Dry Creek - North,Salisbury,Adelaide - North,SA Water,1,15.0,+15%,Unknown,Unknown,5,Unknown,Unknown,,1231.12,,,Unknown,5,,0
402041040,Ingle Farm,Salisbury,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,79850.0,1231.12,0.015418,1.5418,Low,4,0.0,0
402041041,Para Hills,Salisbury,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,85791.0,1231.12,0.01435,1.435,Low,4,0.0,0
402041042,Parafield,Salisbury,Adelaide - North,SA Water,1,15.0,+15%,Unknown,Unknown,5,Unknown,Unknown,,1231.12,,,Unknown,5,,0
402041043,Parafield Gardens,Salisbury,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,82226.0,1231.12,0.014972,1.4972,Low,4,0.0,0
402041044,Paralowie,Salisbury,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,86623.0,1231.12,0.014212,1.4212,Low,4,0.0,0
402041046,Salisbury,Salisbury,Adelaide - North,SA Water,1,15.0,+15%,Low,High,4,Low,High,63630.0,1231.12,0.019348,1.9348,Low,4,0.0,0
402041047,Salisbury East,Salisbury,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,79553.0,1231.12,0.015475,1.5475,Low,4,0.0,0
402041048,Salisbury North,Salisbury,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,74562.0,1231.12,0.016511,1.6511,Low,4,0.0,0
402041171,Mawson Lakes - Globe Derby Park,Salisbury,Adelaide - North,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,113656.0,1231.12,0.010832,1.0832,Low,4,0.0,0
402041172,Pooraka - Cavan,Salisbury,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,75038.0,1231.12,0.016407,1.6407,Low,4,0.0,0
402051049,Golden Grove,Tea Tree Gully,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,99456.0,1231.12,0.012379,1.2379,Low,4,0.0,0
402051050,Greenwith,Tea Tree Gully,Adelaide - North,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,115081.0,1231.12,0.010698,1.0698,Low,4,0.0,0
402051051,Highbury - Dernancourt,Tea Tree Gully,Adelaide - North,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,114071.0,1231.12,0.010793,1.0793,Low,4,0.0,0
402051052,Hope Valley - Modbury,Tea Tree Gully,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,78068.0,1231.12,0.01577,1.577,Low,4,0.0,0
402051053,Modbury Heights,Tea Tree Gully,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,98446.0,1231.12,0.012506,1.2506,Low,4,0.0,0
402051054,Redwood Park,Tea Tree Gully,Adelaide - North,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,108011.0,1231.12,0.011398,1.1398,Low,4,0.0,0
402051055,St Agnes - Ridgehaven,Tea Tree Gully,Adelaide - North,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,88643.0,1231.12,0.013889,1.3889,Low,4,0.0,0
403011056,Brighton (SA),Holdfast Bay,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,99397.0,1231.12,0.012386,1.2386,Low,4,0.0,0
403011057,Glenelg (SA),Holdfast Bay,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,92802.0,1231.12,0.013266,1.3266,Low,4,0.0,0
403021058,Edwardstown,Marion,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,86267.0,1231.12,0.014271,1.4271,Low,4,0.0,0
403021059,Hallett Cove,Marion,Adelaide - South,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,111457.0,1231.12,0.011046,1.1046,Low,4,0.0,0
403021060,Marino - Seaview Downs,Marion,Adelaide - South,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,108190.0,1231.12,0.011379,1.1379,Low,4,0.0,0
403021061,Mitchell Park,Marion,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,77652.0,1231.12,0.015854,1.5854,Low,4,0.0,0
403021062,Morphettville,Marion,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,92327.0,1231.12,0.013334,1.3334,Low,4,0.0,0
403021063,Sheidow Park - Trott Park,Marion,Adelaide - South,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,114190.0,1231.12,0.010781,1.0781,Low,4,0.0,0
403021064,Warradale,Marion,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,84425.0,1231.12,0.014582,1.4582,Low,4,0.0,0
403031065,Belair,Mitcham,Adelaide - South,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,135044.0,1231.12,0.009116,0.9116,Low,4,0.0,0
403031066,Bellevue Heights,Mitcham,Adelaide - South,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,104803.0,1231.12,0.011747,1.1747,Low,4,0.0,0
403031067,Blackwood,Mitcham,Adelaide - South,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,125597.0,1231.12,0.009802,0.9802,Low,4,0.0,0
403031068,Colonel Light Gardens,Mitcham,Adelaide - South,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,119181.0,1231.12,0.01033,1.033,Low,4,0.0,0
403031069,Mitcham (SA),Mitcham,Adelaide - South,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,130885.0,1231.12,0.009406,0.9406,Low,4,0.0,0
403031070,Panorama,Mitcham,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,90188.0,1231.12,0.013651,1.3651,Low,4,0.0,0
403041071,Aberfoyle Park,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,107358.0,1231.12,0.011467,1.1467,Low,4,0.0,0
403041072,Aldinga,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,78246.0,1231.12,0.015734,1.5734,Low,4,0.0,0
403041073,Christie Downs,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Low,High,4,Low,High,59115.0,1231.12,0.020826,2.0826,Moderate,3,1.0,1
403041074,Christies Beach,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,72483.0,1231.12,0.016985,1.6985,Low,4,0.0,0
403041075,Clarendon,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,120013.0,1231.12,0.010258,1.0258,Low,4,0.0,0
403041076,Coromandel Valley,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,132667.0,1231.12,0.00928,0.928,Low,4,0.0,0
403041077,Flagstaff Hill,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Low,Low,4,Low,Low,121498.0,1231.12,0.010133,1.0133,Low,4,0.0,0
403041078,Hackham - Onkaparinga Hills,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,80504.0,1231.12,0.015293,1.5293,Low,4,0.0,0
403041079,Hackham West - Huntfield Heights,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Low,High,4,Low,High,64165.0,1231.12,0.019187,1.9187,Low,4,0.0,0
403041080,Happy Valley,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,93158.0,1231.12,0.013215,1.3215,Low,4,0.0,0
403041081,Happy Valley Reservoir,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,81692.0,1231.12,0.01507,1.507,Low,4,0.0,0
403041082,Lonsdale,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Moderate,Critical,3,Moderate,Critical,43074.0,1231.12,0.028582,2.8582,Moderate,3,0.0,0
403041083,McLaren Vale,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,97317.0,1231.12,0.012651,1.2651,Low,4,0.0,0
403041084,Morphett Vale - East,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,72958.0,1231.12,0.016874,1.6874,Low,4,0.0,0
403041085,Morphett Vale - West,Onkaparinga,Adelaide - South,SA Water,1,15.0,+15%,Low,Moderate,4,Low,Moderate,69096.0,1231.12,0.017818,1.7818,Low,4,0.0,0
